status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.docs.subsection_name,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Four tribes now face pressure from both the Biden administration and Congress to grant full tribal rights to people known as the Freedmen, whose ancestors the tribes enslaved.",https://www.nytimes.com/2021/07/27/us/freedmen-tribes-congress.html,"Four tribes now face pressure from both the Biden administration and Congress to grant full tribal rights to people known as the Freedmen, whose ancestors the tribes enslaved.","Members of Congress on Tuesday threatened to withhold tens of millions of dollars in federal funding from four Native American tribes in Oklahoma, adding to renewed public pressure to end policies that discriminate against descendants of Black people who were enslaved by the tribes before the Civil War.",The New York Times,,,2021-07-27T23:29:42+0000,article,Washington,U.S.,News,nyt://article/9a1b5f70-b347-52fa-bf7f-475edebcc3d0,716,nyt://article/9a1b5f70-b347-52fa-bf7f-475edebcc3d0,NA,NA,NA,Lawmakers threaten to withhold major funds from Native tribes over treatment of descendants of the enslaved.,NA,NA,NA,NA,NA,NA,By Chris Cameron,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,An Interior Department committee’s decision to allow the renaming of the sites comes nearly 30 years after Texas lawmakers first voted to change the names.,https://www.nytimes.com/2021/06/11/us/texas-negro-federal-board.html,An Interior Department committee’s decision to allow the renaming of the sites comes nearly 30 years after Texas lawmakers first voted to change the names.,"A federal board on Thursday approved the renaming of 16 sites in Texas whose names include the word “Negro,” a change long sought by politicians and activists in the state, but one that will affect only a small fraction of the hundreds of racist names of towns and geographical features that remain in the United States.",The New York Times,,,2021-06-11T22:26:36+0000,article,Express,U.S.,News,nyt://article/c519d01c-1a91-5219-b0f5-2456ce880ebd,668,nyt://article/c519d01c-1a91-5219-b0f5-2456ce880ebd,A,24,NA,Board Approves Removal of ‘Negro’ From 16 Place Names in Texas,NA,NA,Board Approves Removal  Of ‘Negro’ From Names Of Texas Geographic Sites,NA,NA,NA,By Daniel Victor and Jesus Jiménez,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,https://www.nytimes.com/interactive/2021/03/19/briefing/news-quiz-astrazeneca-march-madness-oscars.html,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,The New York Times,,,2021-03-19T09:00:05+0000,multimedia,Briefing,Briefing,Interactive Feature,nyt://interactive/ffef508f-6b6d-510e-a2f8-3418d71b2d35,0,nyt://interactive/ffef508f-6b6d-510e-a2f8-3418d71b2d35,NA,NA,NA,"The New York Times News Quiz, March 19, 2021",NA,NA,NA,NA,NA,NA,NA,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"There are more women and people of color in President Biden’s proposed cabinet than in the last four administrations, modernizing what has long been a stubbornly white, male institution.",https://www.nytimes.com/2021/01/21/us/biden-cabinet-diversity-gender-race.html,"There are more women and people of color in President Biden’s proposed cabinet than in the last four administrations, modernizing what has long been a stubbornly white, male institution.","— Kathryn Dunn Tenpas, senior fellow at the University of Virginia’s Miller Center",The New York Times,,,2021-01-22T00:38:13+0000,article,Gender,U.S.,News,nyt://article/e0944afe-2fc9-5d0e-8d1b-2861848f2bff,796,nyt://article/e0944afe-2fc9-5d0e-8d1b-2861848f2bff,NA,NA,NA,Fulfilling a Promise: A Cabinet That ‘Looks Like America.’,in her words,NA,NA,NA,NA,NA,By Alisha Haridasani Gupta,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A judge ruled that the Interior Department must consider the climate effects of oil drilling in the Gulf of Mexico before awarding leases.,https://www.nytimes.com/2022/01/27/climate/federal-court-drilling-gulf.html,A judge ruled that the Interior Department must consider the climate effects of oil drilling in the Gulf of Mexico before awarding leases.,"WASHINGTON — A federal judge on Thursday canceled oil and gas leases of more than 80 million acres in the Gulf of Mexico, ruling that the Biden administration did not sufficiently take climate change into account when it auctioned the leases late last year.",The New York Times,,,2022-01-28T01:26:21+0000,article,Climate,Climate,News,nyt://article/e35d40a9-3ddc-5914-b2dc-a4adb1988850,860,nyt://article/e35d40a9-3ddc-5914-b2dc-a4adb1988850,A,18,NA,"Court Revokes Oil and Gas Leases, Citing Climate Change",NA,NA,Court Cancels Leases in Gulf For Oil Drilling,NA,NA,NA,By Lisa Friedman,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The proposed lease sale is part of the Biden administration's push to develop 30,000 megawatts of offshore wind power by 2030.",https://www.nytimes.com/2021/06/11/climate/wind-energy-Atlantic-Biden.html,"The proposed lease sale is part of the Biden administration's push to develop 30,000 megawatts of offshore wind power by 2030.",WASHINGTON — The Biden administration on Friday announced that it would begin the formal process of selling leases to develop offshore wind farms in shallow waters between Long Island and New Jersey as part of its push to transition the nation to renewable energy.,The New York Times,,,2021-06-11T13:00:10+0000,article,Climate,Climate,News,nyt://article/e86ad2ba-6f6a-5890-880c-db690939e16a,835,nyt://article/e86ad2ba-6f6a-5890-880c-db690939e16a,B,5,NA,For Lease: Windmill Space in the Atlantic Between Long Island and New Jersey,NA,NA,Long Island and New Jersey Targeted for Offshore Wind ,NA,NA,NA,By Lisa Friedman,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Matthew Stock and Will Nediger practice their crossword wizardry on us.,https://www.nytimes.com/2022/03/05/crosswords/daily-puzzle-2022-03-06.html,Matthew Stock and Will Nediger practice their crossword wizardry on us.,"SUNDAY PUZZLE — Today we have a visually unusual challenge by two excellent constructors, Matthew Stock and Will Nediger, who are collaborating for the first time in The New York Times. According to the puzzle’s print introduction, the two connected online and developed a theme conceived by Mr. Stock, using direct messages on Twitter and swapping grids until they were both happy. They have yet to meet, even on video.",The New York Times,,,2022-03-05T23:00:06+0000,article,Games,Crosswords & Games,News,nyt://article/169154c8-5913-52a2-ada2-756d7c2f99ea,1000,nyt://article/169154c8-5913-52a2-ada2-756d7c2f99ea,NA,NA,NA,Parlor Trick,"Wordplay, The CROSSWORD COLUMN",NA,NA,NA,NA,NA,By Caitlin Lovinger,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"From colorful baseball team logos to Vice President Kamala Harris’s historic appearance at a Pride parade, officials and organizations are paying tribute to the L.G.B.T.Q. community in new ways.",https://www.nytimes.com/2021/06/24/us/june-pride-kamala-harris-miami.html,"From colorful baseball team logos to Vice President Kamala Harris’s historic appearance at a Pride parade, officials and organizations are paying tribute to the L.G.B.T.Q. community in new ways.","Pride celebrations in June — with their marches, parades and parties — can trace their histories back to a fiery street demonstration in 1970, the year after a violent uprising at the Stonewall Inn in Manhattan that galvanized the modern gay rights movement.",The New York Times,,,2021-06-24T13:01:05+0000,article,Express,U.S.,News,nyt://article/06211495-e29c-5ad9-9243-d18e3e9b40db,890,nyt://article/06211495-e29c-5ad9-9243-d18e3e9b40db,NA,NA,NA,"Pride Celebrations Are Decades Old, but 2021 Will Still Have Some Firsts",NA,NA,NA,NA,NA,NA,By Johnny Diaz,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"11 cities, 24 teams and hundreds of headaches: The European soccer championship is here after a year’s delay. Here’s what you need to know.",https://www.nytimes.com/article/euro-2020-schedule-times.html,"11 cities, 24 teams and hundreds of headaches: The European soccer championship is here after a year’s delay. Here’s what you need to know.","The European Championship, generally considered the biggest soccer tournament after the World Cup, is being held this summer after a year’s delay because of the coronavirus pandemic. Here’s a rundown on the teams, the players and the host cities for what is still being called Euro 2020.",The New York Times,,,2021-06-03T11:33:31+0000,article,Sports,Sports,News,nyt://article/7248b7a7-4046-5cce-ba80-0088645bb607,895,nyt://article/7248b7a7-4046-5cce-ba80-0088645bb607,NA,NA,Soccer,"Euro 2020: Schedule, How to Watch and More",NA,NA,NA,NA,NA,NA,By Victor Mather,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A North Carolina community risks washing away, and solutions don’t come cheap. It very likely offers a glimpse of things to come.",https://www.nytimes.com/2021/03/17/climate/nyt-climate-newsletter-sea-level.html,"A North Carolina community risks washing away, and solutions don’t come cheap. It very likely offers a glimpse of things to come.","As the ocean rises, homeowners in Avon, a tiny town on the Outer Banks of North Carolina, are confronting a tax increase of almost 50 percent to defend the only road into town. Residents want somebody else to pay for it; local officials say they’re on their own.",The New York Times,,,2021-03-17T14:34:58+0000,article,Climate,Climate,News,nyt://article/b89b5e3c-a6c1-5840-a2be-bb71fa085454,834,nyt://article/b89b5e3c-a6c1-5840-a2be-bb71fa085454,NA,NA,NA,What Are We Willing to Pay to Fight the Rising Sea?,Climate Fwd:,NA,NA,NA,NA,NA,NA,,NA,121,80,30
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The scientific method is designed to be indifferent to morals or values, but  “Indigenous knowledge puts them back in.”",https://www.nytimes.com/2021/07/10/opinion/indigenous-maori-new-zealand-environment.html,"The scientific method is designed to be indifferent to morals or values, but  “Indigenous knowledge puts them back in.”","Nearly two decades ago, when the New Zealand highway authority was planning the Waikato Expressway, people from the Māori tribe Ngāti Naho objected. The highway would encroach on an area that, in Māori tradition, was governed by a water-dwelling creature, a taniwha.",The New York Times,,,2021-07-10T15:19:23+0000,article,OpEd,Opinion,Op-Ed,nyt://article/f63391d6-f6a9-5e57-8466-42b0bce14d1d,1054,nyt://article/f63391d6-f6a9-5e57-8466-42b0bce14d1d,NA,NA,NA,What Western Society Can Learn From Indigenous Communities,Guest Essay,NA,NA,NA,NA,NA,By Rachel Cernansky,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The teams know who they will play, but the tournament doesn’t kick off until November. Here are the basics.",https://www.nytimes.com/article/world-cup-qatar-faq.html,"The teams know who they will play, but the tournament doesn’t kick off until November. Here are the basics.","The World Cup draw has set the field, even though the invitation list for this year’s tournament in Qatar isn’t yet complete. Yet even as the teams now know who, and when, they will play, there are still plenty of questions about how things will play out in soccer’s first Winter World Cup. Here’s a primer on the world’s greatest sporting spectacle.",The New York Times,,,2022-03-31T11:48:28+0000,article,Sports,Sports,News,nyt://article/44612652-3aa4-5bc6-8826-d123ab3e625e,986,nyt://article/44612652-3aa4-5bc6-8826-d123ab3e625e,NA,NA,Soccer,"Your World Cup Questions, Answered",NA,NA,NA,NA,NA,NA,By Andrew Das,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Many cities and states are observing the day. Here’s some of the history behind it.,https://www.nytimes.com/2021/10/11/us/indigenous-peoples-day.html,Many cities and states are observing the day. Here’s some of the history behind it.,"President Biden has proclaimed Monday, Oct. 11, as Indigenous Peoples’ Day, becoming the first U.S. president to formally recognize the day.",The New York Times,,,2021-10-11T07:00:10+0000,article,National,U.S.,News,nyt://article/9f823419-ec82-526f-8ee8-a1d2e846bc19,1074,nyt://article/9f823419-ec82-526f-8ee8-a1d2e846bc19,A,11,NA,"Indigenous Peoples’ Day, Explained",NA,NA,Biden Formally Recognizes Indigenous Peoples’ Day,NA,NA,NA,By Melina Delkic,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The administration urged a court to throw out a challenge brought by tribal and environmental groups, backing a pipeline that would carry Canadian oil across Minnesota and Wisconsin.",https://www.nytimes.com/2021/06/24/climate/line-3-pipeline-biden.html,"The administration urged a court to throw out a challenge brought by tribal and environmental groups, backing a pipeline that would carry Canadian oil across Minnesota and Wisconsin.","The Biden administration has defended a contentious pipeline project that would carry hundreds of thousands of barrels of oil through Minnesota’s delicate watersheds, urging in a court brief that a challenge brought by local tribes and environmental groups be thrown out.",The New York Times,,,2021-06-24T16:05:15+0000,article,Climate,Climate,News,nyt://article/69d79cd6-8ad9-5f76-bc1f-6470b7862a9d,1009,nyt://article/69d79cd6-8ad9-5f76-bc1f-6470b7862a9d,A,18,NA,Biden Administration Backs Oil Sands Pipeline Project,NA,NA,Biden White House Defends Oil Pipeline Project Opposed by Tribes in Minnesota,NA,NA,NA,By Hiroko Tabuchi,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Some scientists fear that meltwater from Greenland may be affecting ocean currents that help regulate far-reaching weather patterns.,https://www.nytimes.com/2021/03/03/climate/a-small-hint-of-big-trouble-in-the-oceans.html,Some scientists fear that meltwater from Greenland may be affecting ocean currents that help regulate far-reaching weather patterns.,"A northern branch of the Gulf Stream — the vast ocean current that runs from West Africa to the Americas, up the East Coast and back across the Atlantic to the British Isles — has served for ages as a kind of planetary heat pump that helps regulate the planet’s climate.",The New York Times,,,2021-03-03T19:23:23+0000,article,Climate,Climate,News,nyt://article/6938e8c3-8d4c-52a3-97b9-2fab149d7a93,1065,nyt://article/6938e8c3-8d4c-52a3-97b9-2fab149d7a93,NA,NA,NA,A Small Hint of Big Trouble in the Oceans,Climate Fwd:,NA,NA,NA,NA,NA,NA,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A liberal think tank has grown comfortable with mainstream influence. Other activists say that being “normie” means it’s selling out.,https://www.nytimes.com/2021/06/12/us/politics/data-for-progress-democrats.html,A liberal think tank has grown comfortable with mainstream influence. Other activists say that being “normie” means it’s selling out.,"Hi. Welcome to On Politics, your wrap-up of the week in national politics. I’m Lisa Lerer, your host.",The New York Times,,,2021-06-12T09:00:16+0000,article,Politics,U.S.,News,nyt://article/83bd6a81-56bd-5cc7-9711-4f9956a6a35a,1130,nyt://article/83bd6a81-56bd-5cc7-9711-4f9956a6a35a,NA,NA,Politics,"Born on the Left, Data for Progress Comes of Age in Biden’s Washington",On Politics,NA,NA,NA,NA,NA,By Lisa Lerer,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The administration suspended leases that were auctioned in the waning days of the Trump White House. But a 2017 law requires another sale.,https://www.nytimes.com/2021/06/02/climate/ANWR-drilling-Biden.html,The administration suspended leases that were auctioned in the waning days of the Trump White House. But a 2017 law requires another sale.,"WASHINGTON — President Biden may be forced to hold a new lease sale for oil drilling in the pristine Arctic National Wildlife Refuge, despite his vows to slash fossil fuel pollution and his action this week to suspend Arctic drilling leases that had been awarded in the final days of the Trump administration.",The New York Times,,,2021-06-02T21:02:17+0000,article,Climate,Climate,News,nyt://article/10a789be-1680-5ea9-b78d-2a4c4c9e6b70,1144,nyt://article/10a789be-1680-5ea9-b78d-2a4c4c9e6b70,NA,NA,NA,Biden Aims to End Arctic Drilling. A Trump-Era Law Could Foil His Plans.,NA,NA,NA,NA,NA,NA,By Coral Davenport and Henry Fountain,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The Vineyard Wind project, off the coast of Massachusetts, would generate enough electricity to power 400,000 homes.",https://www.nytimes.com/2021/05/11/climate/climate-wind-farm.html,"The Vineyard Wind project, off the coast of Massachusetts, would generate enough electricity to power 400,000 homes.","Construction on the nation’s first commercial-scale offshore wind farm is expected to begin this summer, after the Biden administration gave final approval Tuesday to a project it hopes will herald a new era of wind energy across the United States.",The New York Times,,,2021-05-11T09:30:10+0000,article,Climate,Climate,News,nyt://article/0307ca27-f84a-5850-ac50-fb49806ae3bf,1089,nyt://article/0307ca27-f84a-5850-ac50-fb49806ae3bf,B,3,NA,Biden Administration Approves Nation’s First Major Offshore Wind Farm,NA,NA,Wind Farm Off Coast Of Massachusetts Gets Green Light From U.S.,NA,NA,NA,By Coral Davenport and Lisa Friedman,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Heat and shifting weather patterns have intensified wildfires and sharply reduced water supplies across the Southwest, the Pacific Coast and North Dakota.",https://www.nytimes.com/2021/05/19/climate/drought.html,"Heat and shifting weather patterns have intensified wildfires and sharply reduced water supplies across the Southwest, the Pacific Coast and North Dakota.","ALBUQUERQUE — This year, New Mexican officials have a message for farmers who depend on irrigation water from the Rio Grande and other rivers: Unless you absolutely have to plant this year, don’t.",The New York Times,,,2021-05-19T17:51:04+0000,article,Climate,Climate,News,nyt://article/1964c38c-ec74-53eb-90b1-6d8a65c5ca3e,1175,nyt://article/1964c38c-ec74-53eb-90b1-6d8a65c5ca3e,A,17,NA,"Severe Drought, Worsened by Climate Change, Ravages the American West",NA,NA,"Climate Change Fuels  Huge Drought in West, Increasing Risk of Fire",NA,NA,NA,By Henry Fountain,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Thursday: A conversation with Dr. Shirley Weber, California’s secretary of state, who was a leader in starting the reparations process.",https://www.nytimes.com/2021/06/03/us/california-today-explaining-the-reparations-effort.html,"Thursday: A conversation with Dr. Shirley Weber, California’s secretary of state, who was a leader in starting the reparations process.",Good morning.,The New York Times,,,2021-06-03T13:01:34+0000,article,National,U.S.,briefing,nyt://article/3063c426-156c-59fd-970a-5f28988a7ec8,1219,nyt://article/3063c426-156c-59fd-970a-5f28988a7ec8,NA,NA,NA,California Today: Explaining the Reparations Effort,NA,NA,NA,NA,NA,NA,By Jill Cowan,,NA,121,90,14
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The administration says the country must pivot away from fossil fuels but backed a project set to produce more than 100,000 barrels of oil each day for 30 years.",https://www.nytimes.com/2021/05/26/climate/biden-alaska-drilling.html,"The administration says the country must pivot away from fossil fuels but backed a project set to produce more than 100,000 barrels of oil each day for 30 years.","WASHINGTON — The Biden administration is defending a huge Trump-era oil and gas project in the North Slope of Alaska designed to produce more than 100,000 barrels of oil a day for the next 30 years, despite President Biden’s pledge to pivot the country away from fossil fuels.",The New York Times,,,2021-05-27T01:11:42+0000,article,Climate,Climate,News,nyt://article/2c148510-2b44-52fe-872d-a71b65eaefe6,1116,nyt://article/2c148510-2b44-52fe-872d-a71b65eaefe6,NA,NA,NA,Biden Administration Defends Huge Alaska Oil Drilling Project,NA,NA,NA,NA,NA,NA,By Lisa Friedman,,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"All that pent-up dressing up finally found an outlet. If it wasn’t a carpet per se, it was a public moment.",https://www.nytimes.com/2021/12/08/style/the-year-on-the-red-carpet.html,"All that pent-up dressing up finally found an outlet. If it wasn’t a carpet per se, it was a public moment.","It was the year public figures crept back into the spotlight, first with a tiptoe out of doors at the presidential inauguration, then a socially distanced red carpet at the Oscars — and then a full throttle, ball-gowns-to-the-max explosion of pent-up dressing up at the Cannes Film Festival, as if to compensate for the previous year of enforced isolation.",The New York Times,,,2021-12-08T10:00:20+0000,article,Styles,Style,News,nyt://article/95382105-5a6a-5163-85e6-22709cfcd829,1209,nyt://article/95382105-5a6a-5163-85e6-22709cfcd829,ST,14,NA,The Year on the Red Carpet,NA,NA,Full Throttle Again On the Red Carpet,NA,NA,NA,By Vanessa Friedman,,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2021/10/13/briefing/inflation-johnson-johnson-william-shatner.html,Here’s what you need to know at the end of the day.,(Want to get this newsletter in your inbox? Here’s the sign-up.) ,The New York Times,,,2021-10-13T21:40:09+0000,article,NYTNow,Briefing,briefing,nyt://article/2c7597b7-9688-52d7-8475-3a12bd35a613,1313,nyt://article/2c7597b7-9688-52d7-8475-3a12bd35a613,NA,NA,NA,"Inflation, Johnson & Johnson, William Shatner: Your Wednesday Evening Briefing",NA,NA,NA,NA,NA,NA,By Remy Tumin,,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A New Jersey school district, criticized for renaming the day for Indigenous people, eliminated the names of all holidays. It might undo that, too.",https://www.nytimes.com/2021/06/17/nyregion/new-jersey-school-columbus-day.html,"A New Jersey school district, criticized for renaming the day for Indigenous people, eliminated the names of all holidays. It might undo that, too.","A month ago, the school board in a northern New Jersey suburb followed the lead of at least six other states and scores of municipalities when it voted unanimously to rename Columbus Day as Indigenous Peoples’ Day.",The New York Times,,,2021-06-17T18:45:34+0000,article,Metro,New York,News,nyt://article/7a0fbcc7-3864-59a6-b3f3-4a0a423e1f1e,1186,nyt://article/7a0fbcc7-3864-59a6-b3f3-4a0a423e1f1e,A,21,NA,"This School Board Got Rid of Columbus Day. Then Thanksgiving Went, Too.",NA,NA,School Board Rethinks Move To Erase Names of Holidays,NA,NA,NA,By Tracey Tully,,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2021/03/26/briefing/vaccines-georgia-beverly-cleary-passover.html,Here’s what you need to know at the end of the day.,(Want to get this newsletter in your inbox? Here’s the sign-up.) ,The New York Times,,,2021-03-26T21:45:14+0000,article,NYTNow,Briefing,briefing,nyt://article/5ea6f9a9-bae1-5436-b735-934f38787cd5,1280,nyt://article/5ea6f9a9-bae1-5436-b735-934f38787cd5,NA,NA,NA,"Vaccines, Georgia, Beverly Cleary: Your Friday Evening Briefing",NA,NA,NA,NA,NA,NA,"By Remy Tumin and Jeremiah M. Bogert, Jr",,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2021/02/24/briefing/johnson-johnson-hong-kong-sheet-pan-dinners.html,Here’s what you need to know at the end of the day.,(Want to get this newsletter in your inbox? Here’s the sign-up.) ,The New York Times,,,2021-02-24T23:21:52+0000,article,NYTNow,Briefing,briefing,nyt://article/f23918a9-39af-55f2-9f06-ac8f9b8b00f8,1311,nyt://article/f23918a9-39af-55f2-9f06-ac8f9b8b00f8,NA,NA,NA,"Johnson & Johnson, Hong Kong, Sheet Pan Dinners: Your Wednesday Evening Briefing",NA,NA,NA,NA,NA,NA,"By Remy Tumin and Jeremiah M. Bogert, Jr",,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The idea of erecting wind farms in the Pacific Ocean has long been dismissed as impractical. But major hurdles, including military objections, have now been cleared.",https://www.nytimes.com/2021/05/25/climate/biden-california-wind-farm.html,"The idea of erecting wind farms in the Pacific Ocean has long been dismissed as impractical. But major hurdles, including military objections, have now been cleared.","WASHINGTON — The notion of wind farms churning in the Pacific Ocean, creating clean energy to power homes and businesses, has long been dismissed because of logistical challenges posed by a deep ocean floor and  opposition from the military, which prefers no obstacles for its Navy ships.",The New York Times,,,2021-05-25T18:31:36+0000,article,Climate,Climate,News,nyt://article/63594073-989e-5b79-8615-10d80e2d272c,1274,nyt://article/63594073-989e-5b79-8615-10d80e2d272c,B,1,NA,Biden Opens California’s Coast to Wind Farms,NA,NA,Pacific Is Now Open for Wind Farms,NA,NA,NA,By Coral Davenport,,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2021/02/23/briefing/capitol-hill-tiger-woods-eagle-hunters.html,Here’s what you need to know at the end of the day.,(Want to get this newsletter in your inbox? Here’s the sign-up.) ,The New York Times,,,2021-02-23T23:00:49+0000,article,NYTNow,Briefing,briefing,nyt://article/dcd94e54-1562-5e20-9146-eb772a747992,1306,nyt://article/dcd94e54-1562-5e20-9146-eb772a747992,NA,NA,NA,"Capitol Hill, Tiger Woods, Eagle Hunters: Your Tuesday Evening Briefing",NA,NA,NA,NA,NA,NA,"By Remy Tumin and Jeremiah M. Bogert, Jr",,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The president made clear that he intends to approach crime prevention by investing in, rather than defunding, the police as he waded into an urgent national debate over policing.",https://www.nytimes.com/2021/06/23/us/politics/crime-biden.html,"The president made clear that he intends to approach crime prevention by investing in, rather than defunding, the police as he waded into an urgent national debate over policing.","WASHINGTON — President Biden said on Wednesday that states could draw from $350 billion in federal stimulus money to shore up police departments and vowed to crack down on gun dealers who fail to run background checks, as the White House seeks to combat the alarming rise in homicide rates in America’s cities.",The New York Times,,,2021-06-24T00:34:13+0000,article,Washington,U.S.,News,nyt://article/0683e9f9-60c0-5f9e-a4f4-f44a71833deb,1413,nyt://article/0683e9f9-60c0-5f9e-a4f4-f44a71833deb,A,1,Politics,Biden Aims to Bolster Police Departments as Homicides Increase,NA,NA,"With Homicides Rising, Biden Frees Money for Public Safety",NA,NA,NA,By Zolan Kanno-Youngs,,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The Alaska Republican is facing a difficult re-election race in which she is under attack by former President Donald J. Trump and the right. Could a vote for President Biden’s nominee save her?,https://www.nytimes.com/2022/03/31/us/politics/lisa-murkowski-ketanji-brown-jackson.html,The Alaska Republican is facing a difficult re-election race in which she is under attack by former President Donald J. Trump and the right. Could a vote for President Biden’s nominee save her?,"WASHINGTON — When President Biden nominated Judge Ketanji Brown Jackson to a prestigious appeals court last year, Senator Lisa Murkowski of Alaska, a centrist known for her willingness to break with her party, was one of only three Republicans to vote to confirm her.",The New York Times,,,2022-03-31T22:10:09+0000,article,Washington,U.S.,News,nyt://article/447e2cc3-97b3-59b5-9f12-e74fe1b4712f,1348,nyt://article/447e2cc3-97b3-59b5-9f12-e74fe1b4712f,A,18,Politics,Jackson Vote Poses a Political Dilemma for Murkowski,NA,NA,Jackson Vote Presents a Political Dilemma for Murkowski,NA,NA,NA,By Annie Karni,,NA,121,100,13
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The struggle to gain support for the longtime Democratic aide whose combative Twitter posts have drawn criticism reflects miscalculations by the White House and its chief of staff, Ron Klain.",https://www.nytimes.com/2021/02/25/business/neera-tanden-confirmation.html,"The struggle to gain support for the longtime Democratic aide whose combative Twitter posts have drawn criticism reflects miscalculations by the White House and its chief of staff, Ron Klain.","WASHINGTON — President Biden’s nominee to head the Office of Management and Budget continued to face Senate opposition on Thursday, narrowing her chances of confirmation and sending White House officials on a frantic search for at least one Republican vote to salvage her nomination.",The New York Times,,,2021-02-25T23:37:49+0000,article,Washington,Business Day,News,nyt://article/61e2e3d8-47ae-50e1-82ea-ea786ac0c199,1366,nyt://article/61e2e3d8-47ae-50e1-82ea-ea786ac0c199,A,14,NA,"Confirmation in Doubt for Neera Tanden, Biden’s Budget Director Pick",NA,NA,Confirmation Is in Doubt for Budget Nominee,NA,NA,NA,"By Annie Karni, Jim Tankersley and Emily Cochrane",,NA,121,110,11
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The shift comes as the Biden administration pressures Native tribes in Oklahoma to desegregate their constitutions to comply with treaty obligations.,https://www.nytimes.com/2021/10/08/us/politics/indian-health-service-freedmen.html,The shift comes as the Biden administration pressures Native tribes in Oklahoma to desegregate their constitutions to comply with treaty obligations.,"The Indian Health Service announced this week that Black Native Americans in the Seminole Nation, known as the Freedmen, will now be eligible for health care through the federal agency, which previously denied them coronavirus vaccinations and other care.",The New York Times,,,2021-10-08T16:29:46+0000,article,Washington,U.S.,News,nyt://article/bd266bcc-6963-55eb-9193-ed59b69e33d5,1369,nyt://article/bd266bcc-6963-55eb-9193-ed59b69e33d5,A,18,Politics,"After Denying Care to Black Natives, Indian Health Service Reverses Policy",NA,NA,Indian Health Service Reverses Policy of Denying Care to Black Natives,NA,NA,NA,By Mark Walker and Chris Cameron,,NA,121,110,11
